,EVENT_ID,BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,YEAR,MONTH_NAME,BEGIN_DATE_TIME,END_DATE_TIME,DAMAGE_PROPERTY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_LOCATION,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_ID
258,746664,201803,19,1920,201803,19,1922,2018,March,19/03/2018 19:20,19/03/2018 19:22,0.00K,EF1,1.07,400,MOSHAT,MOSHAT,34.1095,-85.6522,34.1216,-85.6406,"National Weather Service meteorologists surveyed damage in central Cherokee County  and determined that the damage was consistent with an EF1 tornado, with maximum sustained winds near 90 mph. The short-lived tornado began near Highway 9 and the Cherokee County Country Club Golf Course. The tornado moved northeast along County Road 163. At the intersection of Highway 9 and County Road 163, a home sustained damage to the garage door and an adjacent pine tree was snapped. Just east of this location, at least ten pine trees were snapped along portions of the golf course. One half mile to the northeast, shingles were blown off several apartment buildings. Just north of the apartment complex, a farm outbuilding was completely destroyed and the metal panels were thrown 300 yards downstream across a field. The tornado dissipated shortly thereafter before it reached Highway 411.",124410
259,746671,201803,19,2007,201803,19,2010,2018,March,19/03/2018 20:07,19/03/2018 20:10,0.00K,EF0,0.82,138,WEAVER,WEAVER MCMINN ARPT,33.7502,-85.8464,33.7418,-85.8364,"National Weather Service meteorologists surveyed damage in central Calhoun County and determined that it was consistent with an EF0 tornado, with maximum sustained winds near 65 mph. The tornado damage began in a wooded area just southwest of the intersection of Alexandria Road and Saks Road where minor timber damage was observed. Damage was largely confined to timber damage until it entered a residential area just north of Finks Lake. The tornado caused notable roof damage on the west and south sides of a home near the north edge of the lake while a residence immediately to the east suffered the loss of a few shingles. A softwood tree was uprooted to the west of the residence that suffered the most roof damage as well. The tornado continued further southeast across Finks Lake where a few softwood trees were uprooted on both the north and south sides of the lake. A small boat dock on the southeast side of the lake suffered peel back of a portion of its roof, and a camper was flipped over just off of Cane Creek Road. The camper did not appear to have an awning or canopy extended and other than having stabilizers deployed had no anchoring. The tornado continued southeast across Cane Creek Road where a softwood tree was uprooted and a horse trailer was blown onto its side in an open field further southeast. The tornado then lifted in this field.",124410
260,746988,201803,19,1902,201803,19,1912,2018,March,19/03/2018 19:02,19/03/2018 19:12,0.00K,EF2,8.14,2000,GREENSPORT,HENRY LAKE,33.8552,-86.2398,33.8639,-86.0984,"National Weather Service meteorologists surveyed damage in northern St. Clair County and determined that the damage was consistent with an EF2  tornado, with maximum sustained winds near 115 mph. The tornado touched down just northeast of Ashville along Highway 411. The tornado continued east northeast and uprooted and snapped numerous pine trees. The tornado intensified as it approached the Etowah County line where structural damage became evident. One house was moved off its foundation with a complete loss of roofing materials. Stands of trees were snapped off near their bases, including both hardwoods and softwoods. The tornado then crossed Neely Henry Lake and into Etowah County.",124410
261,746995,201803,19,1912,201803,19,1921,2018,March,19/03/2018 19:12,19/03/2018 19:21,0.00K,EF2,6.53,1975,WILLIAMS,MARKTON,33.8639,-86.0984,33.881,-85.9864,"National Weather Service meteorologists surveyed damage in northern southern Etowah County and determined that the damage was consistent with an EF2  tornado, with maximum sustained winds near 120 mph. This tornado began in St. Clair County and crossed into Etowah County at Neely Henry Lake.  The tornado crossed Highway 77 near Leota Road where numerous trees were either snapped off or uprooted and several structures were damaged by falling trees. The tornado continued east where it narrowed and further intensified as it approached Green Valley Road. The most intense damage was observed along Green Valley Road and Matt Smith Road where several homes suffered complete loss of roofing material and exterior walls. The tornado continued eastward several miles and weakened as it entered Calhoun County.",124410
262,746996,201805,21,2104,201805,21,2107,2018,May,21/05/2018 21:04,21/05/2018 21:07,10.00K,EF0,1.85,75,BARDWELL,UNION PLAINS,39.053,-83.9283,39.0604,-83.8951,"The  tornado initially touched down on the west side of U.S. Highway 68 near Donley Road where a large tree was snapped and lying across the road. The tornado crossed U.S. Highway 68 causing sporadic tree damage on the east side of the highway. A grove of trees several hundred yards from the road suffered more substantial tree damage with numerous trees either uprooted or snapped. The tornado continued northeast to Hillcrest Road, where a grove of trees on the west side of the road showed sporadic snapped and uprooted trees. A residence on the east side of the road had minor roof damage, a chimney blown off, and several uprooted and snapped trees. The tornado began lifting further to the northeast in the vicinity of Crawford-Day Road, where several trees and large limbs were snapped.",124321
263,747002,201803,19,1921,201803,19,1923,2018,March,19/03/2018 19:21,19/03/2018 19:23,0.00K,EF1,1.01,500,READS MILL,READS MILL,33.881,-85.9864,33.8806,-85.9688,"National Weather Service meteorologists surveyed damage in northwest Calhoun County and determined that the damage was consistent with an EF1  tornado, with maximum sustained winds near 100 mph. This tornado began in eastern St. Clair County and crossed through all of Etowah County before entering Calhoun County. The tornado entered Calhoun County near the intersection of Harrell Gap Road and Gilbert's Ferry Road.  The tornado continued east for about one mile where several trees were snapped and uprooted before dissipating near Oak Grove Road.",124410
264,747007,201803,19,1923,201803,19,1950,2018,March,19/03/2018 19:23,19/03/2018 19:50,0.00K,EF3,20.92,1900,READS MILL,RABBITTOWN,33.8453,-85.9472,33.8031,-85.5863,"National Weather Service meteorologists surveyed damage in northern Calhoun Calhoun County and determined that the damage was consistent with an EF3  tornado, with maximum sustained winds near 150 mph. The tornado first touched down west of US Highway 431 north of town of Wellington, where it rapidly intensified and widened. It snapped and uprooted numerous trees along US Highway 431. Several homes were damaged by the falling trees. The tornado proceeded eastward across Websters Road and Broughton Road with scattered tree damage. As the tornado crossed Old Sulphur Springs Road, two homes were damaged with scores of trees snapped or uprooted. At Angel Station Road, the tornado filled the valley from one side to the other and caused extensive tree and home damage. An electrical transmission tower line was toppled at this point, but it was believed that flying debris compromised the structure. The tornado continued eastward and destroyed the sanctuary at West Point Baptist Church. Additional structures were severely damaged at the church. The tornado entered the City of Jacksonville where it gained strength into the EF3 category, with winds around 140 mph. It removed most of the roof and the top floor of two buildings in an apartment complex. The tornado affected the entire campus of Jacksonville State University. Several buildings sustained significant damage. The most intense winds remained north of the campus however, mowing down trees and causing direct damage to homes. As the tornado crossed Highway 21, it caused caused major damage to the Merrill Building. It then moved into a highly populated zone, where scores of homes suffered major damage and rendered uninhabitable. The tornado maintained its strength as it crossed Choccolocco Mountain, and winds funneled up the valley uprooting or snapping trees. It caused major damage to a number of homes on the mountainside. Damaged continued all the way up to just south of the peak of the mountain. As the tornado moved down the eastern side of Choccolocco Mountain, it narrowed substantially and became stronger once it reached the valley below. Stands of trees were wiped out with trunks snapped relatively close to ground level. Perhaps the most intense damage along the entire track occurred along Hollingsworth Road, where a site built home was completely destroyed with only a portion of one interior wall left standing. Debris from this home was blown downstream across a field with some evidence of wind rowing. Hay bales adjacent to the home, estimated at 800 pounds each, were thrown up to 300 yards to the east. Maximum winds at this location were estimated at 150 mph. The tornado continued east-southeast and downed thousands of trees in the Talladega National Forest and crossed into Cleburne County just south of County Road 534.",124410
265,747016,201803,19,1950,201803,19,2012,2018,March,19/03/2018 19:50,19/03/2018 20:12,0.00K,EF1,13.05,2175,OAK LEVEL,MUSCADINE,33.8031,-85.5863,33.7739,-85.3617,"National Weather Service meteorologists surveyed damage in northern Cleburne County  and determined that the damage was consistent with an EF1  tornado, with maximum sustained winds near 100 mph. This tornado began in Calhoun County just west of Highway 431 and crossed into Cleburne County just south of County Road 534. The tornado continued east-southeast across a very rural portion of the county where it snapped or uprooted hundreds of softwood trees.  The tornado crossed into the state of Georgia near County Road 57.",124410
266,747045,201803,21,1740,201803,21,1745,2018,March,21/03/2018 17:40,21/03/2018 17:45,1.00K,EF0,1,30,ARBOGA,ARBOGA,39.03,-121.52,39.03,-121.52,"Tornado touchdown observed by Yuba County deputies at Yuba County. Minor damage was observed, including ripped tarps and objects knocked over. Another touchdown was observed and videoed in an open field, about a mile to the north. No damage was observed at the second touchdown location.",124503
267,747438,201805,23,1310,201805,23,1325,2018,May,23/05/2018 13:10,23/05/2018 13:25,0.00K,EFU,2.22,400,TINNIE,TINNIE,33.22,-105.27,33.24,-105.24,Storm chasers spotted a large wedge tornado on the ground for 15 to 20 minutes southwest of Picacho over rural southeastern Lincoln County. There is no access to this location and the strength of the tornado has been identified as unknown.,124450
268,747439,201805,23,1406,201805,23,1420,2018,May,23/05/2018 14:06,23/05/2018 14:20,0.00K,EF0,4.05,200,PICACHO,PICACHO,33.16,-105.24,33.16,-105.17,A second thunderstorm southwest of Picacho produced what another tornado within rural southeastern Lincoln County.,124450
269,747442,201805,21,1435,201805,21,1438,2018,May,21/05/2018 14:35,21/05/2018 14:38,0.00K,EF0,3.84,20,COCHITI PUEBLO,FRIJOLES,35.69,-106.3,35.74,-106.27,An observer spotted a funnel cloud near Bandelier National Monument that briefly made contact with the ground as noted by surface dust swirls.,124447
270,747447,201805,21,1907,201805,21,1910,2018,May,21/05/2018 19:07,21/05/2018 19:10,0.00K,EF0,2.39,50,CORONA FAA AIRPORT,CORONA FAA AIRPORT,34.11,-105.52,34.12,-105.48,Spotters observed a wall cloud consolidate into a funnel then touch down to the surface with light debris and dust swirls for three minutes.,124447
271,747448,201805,21,1850,201805,21,1851,2018,May,21/05/2018 18:50,21/05/2018 18:51,0.00K,EF0,0.28,20,CEDARVALE,CEDARVALE,34.38,-105.64,34.3802,-105.6351,Spotters observed a brief landspout tornado several miles northwest of Corona.,124447
272,747524,201805,28,1522,201805,28,1530,2018,May,28/05/2018 15:22,28/05/2018 15:30,0.00K,EF0,0.01,50,ARICKAREE,ARICKAREE,39.58,-103.08,39.58,-103.08,A tornado touched down in a corn field.  It was on the ground for several minutes and likely produced crop damage.,124573
273,747525,201805,28,1600,201805,28,1607,2018,May,28/05/2018 16:00,28/05/2018 16:07,0.00K,EF0,0.01,50,ARICKAREE,ARICKAREE,39.65,-103.08,39.65,-103.08,A tornado touched down in an open field and likely produced some crop damage.  Another tornado touched down in close proximity to this one.,124573
